,real_10,real_50,real_100,real_500,real_1000,real_1500,real_2000,real_2500,real_3000,real_3500,real_4000,real_5000,stable_10,stable_50,stable_100,stable_500,stable_1000,stable_1500,stable_2000,stable_2500,stable_3000,stable_3500,stable_4000,stable_5000,neutstab_10,neutstab_50,neutstab_100,neutstab_500,neutstab_1000,neutstab_1500,neutstab_2000,neutstab_2500,neutstab_3000,neutstab_3500,neutstab_4000,neutstab_5000,logT_10,logT_50,logT_100,logT_500,logT_1000,logT_1500,logT_2000,logT_2500,logT_3000,logT_3500,logT_4000,logT_5000,low_step_10,low_step_50,low_step_100,low_step_500,low_step_1000,low_step_1500,low_step_2000,low_step_2500,low_step_3000,low_step_3500,low_step_4000,low_step_5000,high_step_10,high_step_50,high_step_100,high_step_500,high_step_1000,high_step_1500,high_step_2000,high_step_2500,high_step_3000,high_step_3500,high_step_4000,high_step_5000
10,110.47084050625563,150.67161606624722,200.76501584798098,600.8291084840894,1101.035034328699,1600.427992336452,2099.3472436051816,2598.93015062809,3097.1603408381343,3596.4108335971832,4096.316552639008,5096.638349100947,110.51336423726752,150.72510595992208,200.83126554638147,600.6742809787393,1100.7006934061646,1600.2337436967064,2100.1419921775814,2600.202085844241,3100.485266570002,3600.7700439579785,4101.121019668877,5101.3653964698315,110.48965317057446,150.6439152508974,200.71484549343586,600.3850405886769,1100.2685409551486,1600.0896506719291,2099.785627939971,2598.8715350441635,3098.2232750986004,3598.7661617919803,4099.764835456386,5101.361994214356,110.32941037788987,150.5060449540615,200.6645611822605,602.3852820247412,1104.235922396183,1604.6068705320358,2104.5013536810875,2604.3082152307034,3103.965513676405,3603.1909312307835,4102.680634081364,5102.209405466914,110.24713086429983,150.32811015285552,200.326029535383,599.6162107139826,1099.40087775141,1599.5346282795072,2099.5832936912775,2599.3791066892445,3099.367028005421,3599.5179914683104,4099.42852172628,5099.251208301634,110.30157147417776,150.39411667734385,200.39686503261328,600.1376258246601,1100.0796661111526,1599.8633546028286,2099.7735536876135,2599.3124366942793,3099.002776827663,3598.8510055094957,4098.990830991417,5099.290591876954
11,120.53967597335577,160.74340246990323,210.83792934566736,610.9247687831521,1111.1572727560997,1610.5176157653332,2109.4173494856805,2609.0013758018613,3107.151999731548,3606.3460556790233,4106.193585559726,5106.455260902643,120.59331361623481,160.8102061636746,210.91903465986252,610.7374299243093,1110.7773703485727,1610.236351327505,2110.0886361894663,2610.1725596347824,3110.4877160759643,3610.798642873764,4111.183230180293,5111.458287142217,120.54993779631332,160.70447263866663,210.77614706754684,610.4260429255664,1110.2815330754966,1610.069617209956,2109.6606842812616,2608.483053456992,3107.6954154107952,3608.3899924978614,4109.562310094014,5111.434848941863,120.39798102900386,160.57796486467123,210.75505401939154,612.5919307917356,1114.6327531635761,1615.0386492609978,2114.9346825778484,2614.727876096964,3114.328935801983,3613.4924946427345,4112.9324217140675,5112.448995873332,120.28214057255536,160.36025667749345,210.3516147080809,609.5776604525745,1109.3388944007456,1609.4921902529895,2109.5460981726646,2609.3126335553825,3109.2496531307697,3609.3846060335636,4109.293526966125,5109.196772873402,120.34133075992577,160.4295151643455,210.42757378146052,610.1544677726924,1110.0755540183745,1609.8257865216583,2109.6987435477786,2609.14767290093,3108.8522024415433,3608.6782034784555,4108.853187415749,5109.242098882794
12,130.6085114404559,170.81518887355924,220.91084284335375,621.0351114571095,1121.2913488447666,1620.6072391942143,2119.5071558933705,2619.1342438682914,3117.2269235970452,3616.352086052764,4116.117329709232,5116.296989008784,130.6732629952021,170.8953063674271,221.00680377334356,620.8005788698792,1120.8591753095388,1620.222027079668,2120.0352802013513,2620.127136399038,3120.4772285223007,3620.8171215634793,4121.235659677535,5121.545672982931,130.61022242205217,170.76503002643585,220.83744864165783,620.4668256081641,1120.2891495600343,1620.049583747983,2119.535740622552,2618.0945718698204,3117.16755572299,3617.9744381532073,4119.337891707197,5121.508389145136,130.46655168011785,170.6543057486415,220.84326510876417,622.7985795587301,1125.0295839309692,1625.4562999606133,2125.347892612219,2625.1475369632244,3124.6952392458916,3623.7940580546856,4123.18747395277,5122.6917343735695,130.318980791606,170.3924032021314,220.3771998807788,619.5391101911664,1119.2769110500813,1619.4508539810777,2119.508414633572,2619.248965729028,3119.13022185117,3619.2333183437586,4119.149331305176,5119.142018832266,130.38109004567377,170.47076401859522,220.46547600999475,620.1713097207248,1120.0714419255964,1619.7869925890118,2119.6239334079437,2618.982909107581,3118.6856786869466,3618.5010515004396,4118.718740079552,5119.198633965105
13,140.67914248257875,180.88768591359258,230.98375634104013,631.1454541310668,1131.4254249334335,1630.7121073454618,2129.663925169036,2629.3087618276477,3127.3018474625424,3626.358116426505,4126.084453802556,5126.160798549652,140.75630435766652,180.98186964914203,231.09564727544785,630.8589987792075,1130.936490893364,1630.2077028318308,2129.962205219781,2630.081713163294,3130.454111220315,3630.8356002531946,4131.278730116785,5131.622239433229,140.67066719057038,180.8198954090476,230.89395916089416,630.5016652196646,1130.293208686635,1630.02955028601,2129.370452427538,2627.641010772437,3126.5883423421765,3627.5276438221335,4129.098177621141,5131.584813557565,140.53847159072757,180.73064663261175,230.9314761981368,633.0052283257246,1135.4128648638725,1635.8739506602287,2135.7611026465893,2635.544843286276,3135.0615426898003,3634.101369857788,4133.447301864624,5132.941039472818,140.35382223594934,180.42454972676933,230.4027850534767,629.5005599297583,1129.2164094783366,1629.4095177091658,2129.4698097147048,2629.185282636434,3129.011542804539,3629.0721622407436,4129.003931302577,5129.083512119949,140.41878660093062,180.51201287284493,230.50337823852897,630.1881516687572,1130.0673298328184,1629.7481986563653,2129.5110703962855,2628.8016466293484,3128.499977078289,3628.322989523411,4128.591834787279,5129.148840088397
14,150.7497735247016,190.95792699977756,241.05817273259163,641.2636008560658,1141.5414577051997,1640.8169754967093,2139.820694444701,2639.483279787004,3137.457877029665,3636.427430265583,4136.091425811872,5136.0596226379275,150.83934572013095,191.06843293085694,241.18449077755213,640.9174186885357,1141.013806477189,1640.1735146171413,2139.8707414229866,2640.0215569334105,3140.4309939183295,3640.843714926392,4141.312823873013,5141.692444600165,150.7311119590886,190.87476079165936,240.95046968013048,640.5365048311651,1140.2972678132355,1639.988857993856,2139.205164232524,2637.1240659467876,3135.9671389792347,3637.0586831495166,4138.849797243252,5141.6746591851115,150.6103915013373,190.8104843199253,241.02884504199028,643.2118770927191,1145.7961457967758,1646.2733181715012,2146.1558423638344,2645.9225656688213,3145.4313675761223,3644.4165304005146,4143.7125025093555,5143.194312274456,150.38866368029267,190.4535184893757,240.42493257671595,639.4620096683502,1139.155907906592,1639.3695431947708,2139.416583482176,2639.1161197312176,3138.8931166753173,3638.909229978919,4138.862700585276,5139.0054772645235,150.46160125057213,190.55158318951726,240.53967952728271,640.2049936167896,1140.0430104876868,1639.7094047237188,2139.3982073846273,2638.607553699985,3138.3161254636943,3638.147783920169,4138.466046649963,5139.0835721082985
15,160.8215599283576,201.02816808596253,251.13258912414312,651.3959952443838,1151.6862871870399,1650.9774293527007,2150.06885140948,2649.725428171456,3147.68777505029,3646.550985873677,4146.134368510917,5145.9709353893995,160.92444592388347,201.156202044338,251.2733342796564,650.9758385978639,1151.0911220610142,1650.1204029112123,2149.7622098212596,2649.9479457708076,3150.395462475717,3650.8418444100535,4151.338463436812,5151.755473807454,160.7852441263385,200.9296261742711,251.0069801993668,650.5713444426656,1150.2904774611816,1649.9481657017022,2148.997028001817,2646.6071211211383,3145.315093669691,3646.5765657648444,4148.599478268996,5151.7762048095465,160.68673238530755,200.89032200723886,251.12621388584375,653.432152107358,1156.179426729679,1656.6726856827736,2156.535105764866,2656.300288051367,3155.7999421060085,3654.736752510071,4153.983056128025,5153.4517260193825,160.4208102049306,200.4824872519821,250.4470800999552,649.4159088246524,1149.0954063348472,1649.3295686803758,2149.357150901109,2649.033804964274,3148.7706828042865,3648.748732611537,4148.724465314299,5148.91070792824,160.50285010482185,200.59115350618958,250.57598081603646,650.2207360602915,1150.0186911425553,1649.6669456269592,2149.262143942993,2648.4039396140724,3148.1387709341943,3647.9789339005947,4148.336998153478,5148.993723865598
16,170.88972279429436,211.10046050325036,261.20927049964666,661.5283896327019,1161.83111666888,1661.137883208692,2160.40540179424,2660.0237601175904,3157.9755305694416,3656.7194164106622,4156.177311209962,5155.890149191022,171.00954612763599,211.24397115781903,261.3629852682352,661.0342585071921,1161.1670683547854,1660.0540240197442,2159.6536782195326,2659.8743346082047,3160.3487658165395,3660.830286002136,4161.356230106205,5161.810588676482,170.83937629358843,210.98534362763166,261.06401928141713,660.590436110273,1160.2836871091276,1659.9074734095484,2158.78889177111,2656.0319492928684,3154.643566701212,3656.090359531343,4158.354032719508,5161.893349997699,170.75908184424043,210.9785330966115,261.2235827296972,663.6524271219969,1166.5456188619137,1667.0538893342018,2166.9147074222565,2666.667848557234,3166.1619197428226,3665.057745307684,4164.258658379316,5163.7131642103195,170.45295672956854,210.50807242468,260.46922762319446,659.3698079809546,1159.0321398489177,1659.2988990638405,2159.297718320042,2658.93152378127,3158.6401978358626,3658.5953003168106,4158.582954976708,5158.794865176082,170.54409895907156,210.6290557347238,260.6122821047902,660.243558101356,1159.9879598575644,1659.6244865301996,2159.126080501359,2658.2051279786974,3157.9680381529033,3657.817405372858,4158.198974240571,5158.838858734816
17,180.95996388047934,221.1727529205382,271.2859518751502,671.6607840210199,1171.9759461507201,1671.3940883502364,2170.741952179,2670.322092063725,3168.2632860885933,3666.925638855435,4166.251903949305,5165.812359303236,181.0961094093509,221.33174027130008,271.452636256814,671.0926784165204,1171.2430146485567,1669.9695679708384,2169.5309289803263,2669.7898235516623,3170.292391911149,3670.8097506597405,4171.373996775597,5171.857663340867,180.89424167620018,221.0324343368411,271.1097389534116,670.6095277778804,1170.2768967570737,1669.8314939234406,2168.5807555404026,2665.4069875590503,3163.972039732733,3665.6092974171042,4168.119782278314,5172.0304486081,180.8314313031733,221.06674418598413,271.3309422060847,673.8727021366358,1176.9332697093487,1677.43509298563,2177.286589026451,2677.034439176321,3176.5238973796368,3675.378738105297,4174.538483470678,5173.981924384832,180.48510325420648,220.5336575973779,270.48771026171744,669.3380218297243,1168.9688733629882,1669.2682294473052,2169.228963378817,2668.8057738505304,3168.5005495771766,3668.4424016177654,4168.4194997139275,5168.6576518416405,180.58534781332128,220.66695796325803,270.6623568944633,670.2663801424205,1169.9572285725735,1669.58202743344,2168.9671555641107,2668.0063163433224,3167.8004743866622,3667.660031273961,4168.0451310016215,5168.650060798973
18,191.03020496666431,231.245045337826,281.36731313169,681.793178409338,1182.161246843636,1681.6502934917808,2181.139812497422,2680.6597804501653,3178.5879641221836,3677.1318613002077,4176.352780951187,5175.732404649258,191.18267269106582,231.42058377340436,281.5422872453928,681.1486064717174,1181.318960942328,1679.8851119219325,2179.3972533454653,2679.697112132795,3180.2360180057585,3680.789215317345,4181.3841448016465,5181.89716976136,190.94910705881193,231.0790594406426,281.155458625406,680.6286194454879,1180.2638696311042,1679.7555144373327,2178.3349955168087,2674.7820258252323,3173.292839619913,3675.1282353028655,4177.903419176117,5182.276480324566,190.91126899048686,231.15495527535677,281.4024397432804,684.0914286673069,1187.2993105351925,1687.7979348897934,2187.6584706306458,2687.4010297954082,3186.875666707754,3685.6978838145733,4184.8214365541935,5184.253504991531,190.51407201681286,230.5592427700758,280.5061929002404,679.306235678494,1178.90318948403,1679.2493422646075,2179.1459809429944,2678.6577288918197,3178.351523242891,3678.2833889871836,4178.2456661053,5178.5005449950695,190.6249181299936,230.71743028610945,280.7124316841364,680.289202183485,1179.9264972875826,1679.5295484494418,2178.7898348304443,2677.804806629196,3177.6300237886608,3677.4996119588614,4177.867912817746,5178.4303759001195
19,201.1004460528493,241.3209667019546,291.45405858010054,691.9286005795002,1192.346547536552,1692.0362409874797,2191.5376728158444,2691.0227561071515,3188.935911600478,3687.3720222571865,4186.474401412532,5185.645632520318,201.27044180454686,241.50942727550864,291.632184676826,691.2045345269144,1191.3839469254017,1689.782303930726,2189.2635777106043,2689.5992249744013,3190.1719481162727,3690.7608548331773,4191.387304968899,5191.925025831908,200.99631876172498,241.12568454444408,291.1998952962458,690.6330942348577,1190.2508425051346,1689.679534951225,2188.089235493215,2684.118829023093,3182.6180380914593,3684.7769815847278,4187.71063744463,5192.546920217574,200.99110667780042,241.21465259045362,291.4739372804761,694.310155197978,1197.6653513610363,1698.1607767939568,2198.030231356621,2697.7581220269203,3197.2164863348007,3696.0144680440426,4195.107197016478,5194.5265609920025,200.54304077941924,240.58139029331505,290.5246755387634,689.2744495272636,1188.8375056050718,1689.23045508191,2189.046070534736,2688.509683933109,3188.1924475952983,3688.112255603075,4188.066124666482,5188.346193522215,200.67504522274248,240.76792020350695,290.7625064738095,690.3120242245495,1189.8750754105859,1689.4770694654435,2188.612514096778,2687.604517245665,3187.450323294848,3687.3033696860075,4187.629241291434,5188.186194356531
20,211.1709612235427,251.3968880660832,301.54080402851105,702.0673521608114,1202.5730922445655,1702.4221884831786,2201.968244848773,2701.3857317641377,3199.303233955987,3697.642264888622,4196.609418494627,5195.54708597064,211.3582109180279,251.59827077761292,301.7220821082592,701.2558726146817,1201.4489329084754,1699.662612916436,2199.1230024506804,2699.5013378160074,3200.1025785245,3700.725685902289,4201.38380783773,5201.949366012588,211.04340947093442,251.17230964824557,301.2443319670856,700.6375690242276,1200.237815379165,1699.5836321953684,2197.8123575237114,2693.4285723678768,3191.958662602701,3694.445628248155,4197.546938532963,5202.844656445086,211.07931776717305,251.27434990555048,301.55840764194727,704.5288817286491,1208.0031968057156,1708.5097105503082,2208.4096645116806,2708.110931992531,3207.5497626662254,3706.3293648958206,4205.392957478762,5204.7998913526535,210.56862595211715,250.6035378165543,300.53890758380294,699.2426633760333,1198.7718217261136,1699.2206079466268,2198.9311386682093,2698.3449128828943,3198.0227157995105,3697.9292166680098,4197.886178065091,5198.196437254548,210.7255175455939,250.81841012090445,300.81166391819715,700.3274596109986,1199.823653533589,1699.425273520872,2198.42211741535,2697.409228870645,3197.254272636026,3697.0779716074467,4197.360489461571,5197.913841482252
21,221.2414763942361,261.478249322623,311.62754947692156,712.2061037421227,1212.799636952579,1712.886740706861,2212.415437249467,2711.7667091861367,3209.6705563114956,3707.9373480239883,4206.749563841149,5205.409218221903,221.44598003150895,261.6879217661917,311.8119795396924,711.3072107024491,1211.513918891549,1709.5429219021462,2208.980909805512,2709.4015844361857,3210.0298190526664,3710.7067205089843,4211.374365180498,5211.984239740297,221.09050018014386,261.2120838910341,311.2825902476907,710.6420438135974,1210.2247882531956,1709.487729439512,2207.535479554208,2702.7383157126606,3201.299287113943,3704.1405993029475,4207.41705811955,5213.202302880585,221.1675288565457,261.33404722064734,311.64287800341845,714.7681858837605,1218.3410422503948,1718.8616790175438,2218.7890976667404,2718.4631581306458,3217.88303899765,3716.645337253809,4215.683023124933,5215.07239946723,220.59421112481505,260.62568533979356,310.53709240292665,709.2071483246982,1208.7061378471553,1709.2045044442639,2208.8076647780836,2708.171065520495,3207.842776991427,3707.7418334931135,4207.711238894612,5208.048223093152,220.77598986844532,260.86890003830194,310.86082136258483,710.347428444773,1209.7722316565923,1709.3597017209977,2208.231720733922,2707.2207257840782,3207.0359833948314,3706.8231305778027,4207.066388789564,5207.633939232677
