,value,component,exp,Time
6,-1.1944746203673415e-06,z-moist,neutstab,2000-01-01 05:00:00
7,1.5207097712385505e-07,z-moist,neutstab,2000-01-01 05:00:00
8,2.8674681582547065e-07,z-moist,neutstab,2000-01-01 05:00:00
9,-1.3403632807769354e-06,z-moist,neutstab,2000-01-01 05:00:00
10,-8.33564502764729e-07,z-moist,neutstab,2000-01-01 05:00:00
11,-1.3330190949424912e-06,z-moist,neutstab,2000-01-01 05:00:00
12,-8.718048729285409e-07,z-moist,neutstab,2000-01-01 05:00:00
13,-8.650289117535458e-07,z-moist,neutstab,2000-01-01 05:00:00
14,6.327495093846434e-08,z-moist,neutstab,2000-01-01 05:00:00
15,5.732289709952436e-07,z-moist,neutstab,2000-01-01 05:00:00
16,1.32475920681712e-06,z-moist,neutstab,2000-01-01 05:00:00
17,1.2336499971349405e-06,z-moist,neutstab,2000-01-01 05:00:00
18,9.738900580832475e-07,z-moist,neutstab,2000-01-01 05:00:00
19,9.497333630400745e-07,z-moist,neutstab,2000-01-01 05:00:00
20,-1.6327094157002396e-07,z-moist,neutstab,2000-01-01 05:00:00
21,-6.332871197616752e-07,z-moist,neutstab,2000-01-01 05:00:00
22,4.5202492700913284e-07,z-moist,neutstab,2000-01-01 05:00:00
23,-1.8225113354340384e-07,z-moist,neutstab,2000-01-01 05:00:00
24,1.6978121056115326e-06,z-moist,neutstab,2000-01-01 05:00:00
25,1.4470181357162662e-06,z-moist,neutstab,2000-01-01 05:00:00
26,3.781486479447612e-07,z-moist,neutstab,2000-01-01 05:00:00
27,1.15231230642788e-06,z-moist,neutstab,2000-01-01 05:00:00
28,1.3267639081312131e-06,z-moist,neutstab,2000-01-01 05:00:00
29,1.4992027036562751e-06,z-moist,neutstab,2000-01-01 05:00:00
30,1.4485979947862745e-06,z-moist,neutstab,2000-01-01 05:00:00
31,6.908190560444624e-07,z-moist,neutstab,2000-01-01 05:00:00
32,9.183421925511919e-07,z-moist,neutstab,2000-01-01 05:00:00
33,1.3941583589096614e-06,z-moist,neutstab,2000-01-01 05:00:00
34,2.1084294288973264e-06,z-moist,neutstab,2000-01-01 05:00:00
35,2.622994582487058e-06,z-moist,neutstab,2000-01-01 05:00:00
36,1.6690402798637558e-06,z-moist,neutstab,2000-01-01 05:00:00
37,1.6144158530838882e-06,z-moist,neutstab,2000-01-01 05:00:00
38,1.1679226432372875e-06,z-moist,neutstab,2000-01-01 05:00:00
39,2.7971135900367666e-06,z-moist,neutstab,2000-01-01 05:00:00
40,2.508646443108969e-06,z-moist,neutstab,2000-01-01 05:00:00
41,2.3106163179006757e-06,z-moist,neutstab,2000-01-01 05:00:00
42,8.02180552973023e-07,z-moist,neutstab,2000-01-01 05:00:00
43,5.285658643734229e-07,z-moist,neutstab,2000-01-01 05:00:00
44,1.5242667750844473e-06,z-moist,neutstab,2000-01-01 05:00:00
45,1.884511778060394e-06,z-moist,neutstab,2000-01-01 05:00:00
46,1.4219453699792487e-06,z-moist,neutstab,2000-01-01 05:00:00
47,1.728208440862879e-06,z-moist,neutstab,2000-01-01 05:00:00
48,2.172211025947634e-06,z-moist,neutstab,2000-01-01 05:00:00
0,0.0,x-moist,logT,2000-01-01 05:00:00
1,-1.177296593546373e-10,x-moist,logT,2000-01-01 05:00:00
2,-1.0294343155692331e-09,x-moist,logT,2000-01-01 05:00:00
3,-9.081094765051034e-10,x-moist,logT,2000-01-01 05:00:00
4,-1.1925777698706952e-08,x-moist,logT,2000-01-01 05:00:00
5,-4.235812056663235e-08,x-moist,logT,2000-01-01 05:00:00
6,-1.7982721089992992e-07,x-moist,logT,2000-01-01 05:00:00
7,-4.3331408505764557e-07,x-moist,logT,2000-01-01 05:00:00
8,-4.13032665846913e-07,x-moist,logT,2000-01-01 05:00:00
9,2.044319131755401e-07,x-moist,logT,2000-01-01 05:00:00
10,4.645343381071143e-07,x-moist,logT,2000-01-01 05:00:00
11,1.3865276287106099e-06,x-moist,logT,2000-01-01 05:00:00
12,1.2815379477615352e-06,x-moist,logT,2000-01-01 05:00:00
13,6.881845848738521e-08,x-moist,logT,2000-01-01 05:00:00
14,-3.33027884380499e-07,x-moist,logT,2000-01-01 05:00:00
15,-3.72535737369617e-07,x-moist,logT,2000-01-01 05:00:00
16,-1.3408457562036347e-06,x-moist,logT,2000-01-01 05:00:00
17,-1.642296410864219e-06,x-moist,logT,2000-01-01 05:00:00
18,-8.314093946637513e-08,x-moist,logT,2000-01-01 05:00:00
19,9.654676205173018e-07,x-moist,logT,2000-01-01 05:00:00
20,9.95058030639484e-07,x-moist,logT,2000-01-01 05:00:00
21,1.0605192528601037e-06,x-moist,logT,2000-01-01 05:00:00
22,8.796198471827665e-07,x-moist,logT,2000-01-01 05:00:00
23,7.793670988576196e-07,x-moist,logT,2000-01-01 05:00:00
24,5.71068710542022e-07,x-moist,logT,2000-01-01 05:00:00
25,-4.628095595649029e-08,x-moist,logT,2000-01-01 05:00:00
26,1.613919607734715e-06,x-moist,logT,2000-01-01 05:00:00
27,1.400613882651669e-06,x-moist,logT,2000-01-01 05:00:00
28,1.419369596078468e-06,x-moist,logT,2000-01-01 05:00:00
29,1.3982743212181958e-06,x-moist,logT,2000-01-01 05:00:00
30,2.2599679141421802e-06,x-moist,logT,2000-01-01 05:00:00
31,1.3531540616895654e-06,x-moist,logT,2000-01-01 05:00:00
32,-6.628989268619989e-08,x-moist,logT,2000-01-01 05:00:00
33,-5.045286002314242e-07,x-moist,logT,2000-01-01 05:00:00
34,4.749660718061932e-07,x-moist,logT,2000-01-01 05:00:00
35,5.400753479989362e-07,x-moist,logT,2000-01-01 05:00:00
36,1.2181994861748535e-06,x-moist,logT,2000-01-01 05:00:00
37,9.547229637973942e-07,x-moist,logT,2000-01-01 05:00:00
38,-1.2826365036744392e-06,x-moist,logT,2000-01-01 05:00:00
39,-2.2649303446087288e-06,x-moist,logT,2000-01-01 05:00:00
40,-3.867069608531892e-06,x-moist,logT,2000-01-01 05:00:00
41,-3.6182982512400486e-06,x-moist,logT,2000-01-01 05:00:00
42,-3.3379828323631955e-07,x-moist,logT,2000-01-01 05:00:00
43,-6.751111527592002e-07,x-moist,logT,2000-01-01 05:00:00
44,1.5368739241239382e-06,x-moist,logT,2000-01-01 05:00:00
45,1.6067324395407923e-06,x-moist,logT,2000-01-01 05:00:00
46,2.6999678084393963e-06,x-moist,logT,2000-01-01 05:00:00
47,2.5482424916845048e-06,x-moist,logT,2000-01-01 05:00:00
48,2.3808270270819776e-06,x-moist,logT,2000-01-01 05:00:00
0,0.0,y-moist,logT,2000-01-01 05:00:00
1,5.0077744034870975e-11,y-moist,logT,2000-01-01 05:00:00
2,9.158274832943292e-11,y-moist,logT,2000-01-01 05:00:00
3,1.1224123019903942e-10,y-moist,logT,2000-01-01 05:00:00
4,1.650834607902496e-10,y-moist,logT,2000-01-01 05:00:00
5,2.261604514774973e-10,y-moist,logT,2000-01-01 05:00:00
6,2.489420336537762e-10,y-moist,logT,2000-01-01 05:00:00
7,1.9424344077645372e-10,y-moist,logT,2000-01-01 05:00:00
8,9.121504440656736e-09,y-moist,logT,2000-01-01 05:00:00
9,-2.240578034218288e-08,y-moist,logT,2000-01-01 05:00:00
10,-1.3293830924965278e-08,y-moist,logT,2000-01-01 05:00:00
11,9.059083083684527e-08,y-moist,logT,2000-01-01 05:00:00
12,4.7051102569639625e-08,y-moist,logT,2000-01-01 05:00:00
13,-1.8091268927378223e-08,y-moist,logT,2000-01-01 05:00:00
14,1.879525797221504e-07,y-moist,logT,2000-01-01 05:00:00
15,-8.743534749555693e-07,y-moist,logT,2000-01-01 05:00:00
16,-1.3683354893601063e-07,y-moist,logT,2000-01-01 05:00:00
17,2.239375760382245e-07,y-moist,logT,2000-01-01 05:00:00
18,7.444236871378962e-08,y-moist,logT,2000-01-01 05:00:00
19,-3.4251570468768477e-09,y-moist,logT,2000-01-01 05:00:00
20,-2.0419177815256262e-07,y-moist,logT,2000-01-01 05:00:00
21,-4.1447864873589424e-07,y-moist,logT,2000-01-01 05:00:00
22,4.920970582134032e-07,y-moist,logT,2000-01-01 05:00:00
23,1.6571667060816253e-07,y-moist,logT,2000-01-01 05:00:00
24,-1.111763253902609e-06,y-moist,logT,2000-01-01 05:00:00
25,1.7683889552699839e-07,y-moist,logT,2000-01-01 05:00:00
26,5.08369112139917e-07,y-moist,logT,2000-01-01 05:00:00
27,-3.1051396831571765e-07,y-moist,logT,2000-01-01 05:00:00
28,1.4319078900371096e-07,y-moist,logT,2000-01-01 05:00:00
29,3.285891736481972e-08,y-moist,logT,2000-01-01 05:00:00
30,4.0070725049190514e-07,y-moist,logT,2000-01-01 05:00:00
31,1.1339102456986438e-06,y-moist,logT,2000-01-01 05:00:00
32,-8.238189366238657e-07,y-moist,logT,2000-01-01 05:00:00
33,-9.008236929730629e-07,y-moist,logT,2000-01-01 05:00:00
34,-2.331084374418424e-07,y-moist,logT,2000-01-01 05:00:00
35,5.510393634722277e-07,y-moist,logT,2000-01-01 05:00:00
36,1.2515555170011794e-07,y-moist,logT,2000-01-01 05:00:00
37,2.1697807994769391e-07,y-moist,logT,2000-01-01 05:00:00
38,4.4130800347375043e-07,y-moist,logT,2000-01-01 05:00:00
39,-3.3821336842265737e-07,y-moist,logT,2000-01-01 05:00:00
40,-8.899426120478893e-07,y-moist,logT,2000-01-01 05:00:00
41,-2.4809185106278164e-07,y-moist,logT,2000-01-01 05:00:00
42,9.544420720430935e-08,y-moist,logT,2000-01-01 05:00:00
43,-6.575019710908236e-07,y-moist,logT,2000-01-01 05:00:00
44,2.3529651116405148e-07,y-moist,logT,2000-01-01 05:00:00
45,5.676482714989106e-07,y-moist,logT,2000-01-01 05:00:00
46,-1.202541710654259e-07,y-moist,logT,2000-01-01 05:00:00
47,-5.690650937140163e-07,y-moist,logT,2000-01-01 05:00:00
48,-5.59139294864508e-08,y-moist,logT,2000-01-01 05:00:00
0,8.210597288665137e-07,z-moist,logT,2000-01-01 05:00:00
1,2.0574210609509788e-07,z-moist,logT,2000-01-01 05:00:00
2,-1.2071269580540306e-07,z-moist,logT,2000-01-01 05:00:00
3,-3.7364554856727015e-07,z-moist,logT,2000-01-01 05:00:00
4,-1.106218101834006e-06,z-moist,logT,2000-01-01 05:00:00
5,-1.271114437074601e-06,z-moist,logT,2000-01-01 05:00:00
6,-1.5259845642066455e-06,z-moist,logT,2000-01-01 05:00:00
7,-1.5080290481070928e-06,z-moist,logT,2000-01-01 05:00:00
8,-1.530599031785998e-06,z-moist,logT,2000-01-01 05:00:00
9,-1.6129039275118067e-06,z-moist,logT,2000-01-01 05:00:00
10,-1.9071959666436232e-06,z-moist,logT,2000-01-01 05:00:00
11,-1.5145866200327874e-06,z-moist,logT,2000-01-01 05:00:00
12,-2.076135523900201e-06,z-moist,logT,2000-01-01 05:00:00
13,-1.7200807357041897e-06,z-moist,logT,2000-01-01 05:00:00
14,-2.4974355002558684e-06,z-moist,logT,2000-01-01 05:00:00
15,-8.661421516886618e-07,z-moist,logT,2000-01-01 05:00:00
16,-1.0037105058944678e-06,z-moist,logT,2000-01-01 05:00:00
17,-2.399330098134807e-07,z-moist,logT,2000-01-01 05:00:00
18,-5.856216030454711e-07,z-moist,logT,2000-01-01 05:00:00
19,-1.6062160883145996e-06,z-moist,logT,2000-01-01 05:00:00
20,-2.059994465848313e-06,z-moist,logT,2000-01-01 05:00:00
21,-1.3404732122074199e-06,z-moist,logT,2000-01-01 05:00:00
22,-1.8445807332290879e-06,z-moist,logT,2000-01-01 05:00:00
23,-3.2810588614850106e-06,z-moist,logT,2000-01-01 05:00:00
24,-3.136335164780104e-06,z-moist,logT,2000-01-01 05:00:00
25,-3.579968610141851e-06,z-moist,logT,2000-01-01 05:00:00
26,-2.636450720078583e-06,z-moist,logT,2000-01-01 05:00:00
27,-1.8446390882511681e-06,z-moist,logT,2000-01-01 05:00:00
28,-1.457024990474876e-06,z-moist,logT,2000-01-01 05:00:00
29,-1.286018545491786e-06,z-moist,logT,2000-01-01 05:00:00
30,-2.0662325587642346e-06,z-moist,logT,2000-01-01 05:00:00
31,-5.155961659937342e-07,z-moist,logT,2000-01-01 05:00:00
32,2.293787083199507e-07,z-moist,logT,2000-01-01 05:00:00
33,8.721625184805333e-07,z-moist,logT,2000-01-01 05:00:00
34,1.897361377089084e-06,z-moist,logT,2000-01-01 05:00:00
35,2.307718607915353e-06,z-moist,logT,2000-01-01 05:00:00
36,1.9372224253661272e-06,z-moist,logT,2000-01-01 05:00:00
37,1.216613204230236e-06,z-moist,logT,2000-01-01 05:00:00
38,4.352849931750871e-08,z-moist,logT,2000-01-01 05:00:00
39,3.199127305275466e-07,z-moist,logT,2000-01-01 05:00:00
40,5.131740641744831e-07,z-moist,logT,2000-01-01 05:00:00
41,3.8987159717215014e-07,z-moist,logT,2000-01-01 05:00:00
42,1.3203420558402055e-06,z-moist,logT,2000-01-01 05:00:00
43,1.2614369345239446e-06,z-moist,logT,2000-01-01 05:00:00
44,1.3568494586816317e-06,z-moist,logT,2000-01-01 05:00:00
45,7.33814402660237e-08,z-moist,logT,2000-01-01 05:00:00
46,-2.6131629401558563e-07,z-moist,logT,2000-01-01 05:00:00
47,-8.274073111294191e-07,z-moist,logT,2000-01-01 05:00:00
48,-3.5565728144838084e-07,z-moist,logT,2000-01-01 05:00:00
0,0.0,x-moist,low_step,2000-01-01 05:00:00
1,2.4099338843952545e-11,x-moist,low_step,2000-01-01 05:00:00
2,1.257293991141495e-10,x-moist,low_step,2000-01-01 05:00:00
3,4.4736850335347356e-10,x-moist,low_step,2000-01-01 05:00:00
4,-9.745667606253505e-10,x-moist,low_step,2000-01-01 05:00:00
5,-6.202117042164446e-09,x-moist,low_step,2000-01-01 05:00:00
6,-2.129005451934063e-07,x-moist,low_step,2000-01-01 05:00:00
7,5.892860031053715e-07,x-moist,low_step,2000-01-01 05:00:00
8,7.958348078318522e-07,x-moist,low_step,2000-01-01 05:00:00
9,2.124279205872881e-07,x-moist,low_step,2000-01-01 05:00:00
10,-1.534633611299796e-06,x-moist,low_step,2000-01-01 05:00:00
11,-8.671213436173275e-07,x-moist,low_step,2000-01-01 05:00:00
12,-4.0517440424991946e-07,x-moist,low_step,2000-01-01 05:00:00
13,1.181596871902002e-06,x-moist,low_step,2000-01-01 05:00:00
14,-1.2997451221963274e-06,x-moist,low_step,2000-01-01 05:00:00
15,-1.5337770946644014e-06,x-moist,low_step,2000-01-01 05:00:00
16,-6.618089969379071e-07,x-moist,low_step,2000-01-01 05:00:00
17,-1.1220208762097172e-06,x-moist,low_step,2000-01-01 05:00:00
18,-8.735183882890851e-07,x-moist,low_step,2000-01-01 05:00:00
19,-1.9330750546942e-06,x-moist,low_step,2000-01-01 05:00:00
20,-6.495764068858989e-07,x-moist,low_step,2000-01-01 05:00:00
21,4.734952483431698e-07,x-moist,low_step,2000-01-01 05:00:00
22,1.0724542107709567e-06,x-moist,low_step,2000-01-01 05:00:00
23,1.1278591500740731e-06,x-moist,low_step,2000-01-01 05:00:00
24,6.813685899942357e-07,x-moist,low_step,2000-01-01 05:00:00
25,3.3426155710003513e-07,x-moist,low_step,2000-01-01 05:00:00
26,2.471993525432481e-07,x-moist,low_step,2000-01-01 05:00:00
27,-1.9281353047517769e-07,x-moist,low_step,2000-01-01 05:00:00
28,1.6830227878017467e-07,x-moist,low_step,2000-01-01 05:00:00
29,-1.726288730019565e-11,x-moist,low_step,2000-01-01 05:00:00
30,1.0592051467028796e-06,x-moist,low_step,2000-01-01 05:00:00
31,2.2522804954405728e-07,x-moist,low_step,2000-01-01 05:00:00
32,-4.6688427346452954e-07,x-moist,low_step,2000-01-01 05:00:00
33,-7.484144930458569e-07,x-moist,low_step,2000-01-01 05:00:00
34,-1.6153747139924235e-07,x-moist,low_step,2000-01-01 05:00:00
35,-1.0548776572250063e-06,x-moist,low_step,2000-01-01 05:00:00
36,9.536379934615979e-07,x-moist,low_step,2000-01-01 05:00:00
37,9.803699185795267e-07,x-moist,low_step,2000-01-01 05:00:00
38,-2.663191196461412e-07,x-moist,low_step,2000-01-01 05:00:00
39,1.8748697527826153e-07,x-moist,low_step,2000-01-01 05:00:00
40,1.122624553318019e-06,x-moist,low_step,2000-01-01 05:00:00
41,1.1012047025360516e-06,x-moist,low_step,2000-01-01 05:00:00
42,1.0404314707557205e-06,x-moist,low_step,2000-01-01 05:00:00
43,-6.658866027464683e-07,x-moist,low_step,2000-01-01 05:00:00
44,-1.8265728840560769e-06,x-moist,low_step,2000-01-01 05:00:00
45,-1.4307893252407666e-06,x-moist,low_step,2000-01-01 05:00:00
46,-5.702074759028619e-07,x-moist,low_step,2000-01-01 05:00:00
47,8.372845172743837e-07,x-moist,low_step,2000-01-01 05:00:00
48,-5.154278710506333e-07,x-moist,low_step,2000-01-01 05:00:00
0,0.0,y-moist,low_step,2000-01-01 05:00:00
1,2.0798158334445205e-11,y-moist,low_step,2000-01-01 05:00:00
2,-5.651942022039114e-12,y-moist,low_step,2000-01-01 05:00:00
3,-8.844315557698934e-11,y-moist,low_step,2000-01-01 05:00:00
4,4.407499087921707e-10,y-moist,low_step,2000-01-01 05:00:00
5,-1.7118743755872856e-08,y-moist,low_step,2000-01-01 05:00:00
6,8.277356045027773e-08,y-moist,low_step,2000-01-01 05:00:00
7,9.023795399798473e-08,y-moist,low_step,2000-01-01 05:00:00
8,-3.376514001729447e-08,y-moist,low_step,2000-01-01 05:00:00
9,5.7205706838203696e-08,y-moist,low_step,2000-01-01 05:00:00
10,-7.651116362694665e-08,y-moist,low_step,2000-01-01 05:00:00
11,1.6918734857540585e-08,y-moist,low_step,2000-01-01 05:00:00
12,-8.384631655644625e-09,y-moist,low_step,2000-01-01 05:00:00
13,7.625630615848422e-08,y-moist,low_step,2000-01-01 05:00:00
14,1.327795615679861e-07,y-moist,low_step,2000-01-01 05:00:00
15,3.601358002924826e-07,y-moist,low_step,2000-01-01 05:00:00
16,3.810207829246792e-07,y-moist,low_step,2000-01-01 05:00:00
17,-3.350993154072057e-07,y-moist,low_step,2000-01-01 05:00:00
18,-1.5416864584949508e-07,y-moist,low_step,2000-01-01 05:00:00
19,-4.0857247540770913e-07,y-moist,low_step,2000-01-01 05:00:00
20,-1.4400262671188102e-07,y-moist,low_step,2000-01-01 05:00:00
21,1.0254765214767758e-07,y-moist,low_step,2000-01-01 05:00:00
22,1.229729349461195e-07,y-moist,low_step,2000-01-01 05:00:00
23,1.860189371427623e-07,y-moist,low_step,2000-01-01 05:00:00
24,1.9126666472857323e-08,y-moist,low_step,2000-01-01 05:00:00
25,-4.5948915783355915e-08,y-moist,low_step,2000-01-01 05:00:00
26,1.3468809356709244e-07,y-moist,low_step,2000-01-01 05:00:00
27,3.7651759043910715e-07,y-moist,low_step,2000-01-01 05:00:00
28,-1.7967758481063356e-07,y-moist,low_step,2000-01-01 05:00:00
29,-1.8085200892414832e-08,y-moist,low_step,2000-01-01 05:00:00
30,7.198958087428764e-07,y-moist,low_step,2000-01-01 05:00:00
31,7.380635906883981e-07,y-moist,low_step,2000-01-01 05:00:00
32,-3.5485672356116993e-07,y-moist,low_step,2000-01-01 05:00:00
33,-1.9865368017235596e-08,y-moist,low_step,2000-01-01 05:00:00
34,-4.214690818571398e-08,y-moist,low_step,2000-01-01 05:00:00
35,6.23834068846918e-08,y-moist,low_step,2000-01-01 05:00:00
36,6.638963441218948e-07,y-moist,low_step,2000-01-01 05:00:00
37,-3.774665628952789e-07,y-moist,low_step,2000-01-01 05:00:00
38,5.851858304595225e-07,y-moist,low_step,2000-01-01 05:00:00
39,7.629755032212415e-07,y-moist,low_step,2000-01-01 05:00:00
40,-4.517088427746785e-07,y-moist,low_step,2000-01-01 05:00:00
41,-2.7532533408702875e-07,y-moist,low_step,2000-01-01 05:00:00
42,-3.614591292944169e-08,y-moist,low_step,2000-01-01 05:00:00
43,-4.433828593164435e-08,y-moist,low_step,2000-01-01 05:00:00
44,1.551992028225868e-07,y-moist,low_step,2000-01-01 05:00:00
45,6.510298931061698e-07,y-moist,low_step,2000-01-01 05:00:00
46,-1.2407016924953496e-07,y-moist,low_step,2000-01-01 05:00:00
47,-9.62911485657969e-07,y-moist,low_step,2000-01-01 05:00:00
48,-8.347946049980237e-07,y-moist,low_step,2000-01-01 05:00:00
0,8.072455773200793e-07,z-moist,low_step,2000-01-01 05:00:00
1,2.138762030444002e-07,z-moist,low_step,2000-01-01 05:00:00
2,-4.2167585785205983e-07,z-moist,low_step,2000-01-01 05:00:00
3,-7.494507487155969e-07,z-moist,low_step,2000-01-01 05:00:00
4,-5.697774409045336e-07,z-moist,low_step,2000-01-01 05:00:00
5,-4.910205968337345e-07,z-moist,low_step,2000-01-01 05:00:00
6,-9.913626716389686e-07,z-moist,low_step,2000-01-01 05:00:00
7,4.869637070695245e-07,z-moist,low_step,2000-01-01 05:00:00
8,1.8617826443212697e-06,z-moist,low_step,2000-01-01 05:00:00
9,2.831825986504555e-06,z-moist,low_step,2000-01-01 05:00:00
10,6.097904922252025e-07,z-moist,low_step,2000-01-01 05:00:00
11,-6.3066350154673e-07,z-moist,low_step,2000-01-01 05:00:00
12,5.927875555485864e-07,z-moist,low_step,2000-01-01 05:00:00
13,-2.1264680566949936e-07,z-moist,low_step,2000-01-01 05:00:00
14,9.456992774164375e-07,z-moist,low_step,2000-01-01 05:00:00
15,1.4400137647326235e-06,z-moist,low_step,2000-01-01 05:00:00
16,3.686296470651898e-06,z-moist,low_step,2000-01-01 05:00:00
17,3.533369472509698e-06,z-moist,low_step,2000-01-01 05:00:00
18,3.188047145457962e-06,z-moist,low_step,2000-01-01 05:00:00
19,3.4020370744828937e-06,z-moist,low_step,2000-01-01 05:00:00
20,2.9757153242826463e-06,z-moist,low_step,2000-01-01 05:00:00
21,1.809179865389685e-06,z-moist,low_step,2000-01-01 05:00:00
22,2.452278439002701e-06,z-moist,low_step,2000-01-01 05:00:00
23,2.7058044849317284e-06,z-moist,low_step,2000-01-01 05:00:00
24,1.5069867625738246e-06,z-moist,low_step,2000-01-01 05:00:00
25,1.7968992278262784e-07,z-moist,low_step,2000-01-01 05:00:00
26,1.9432805902973007e-06,z-moist,low_step,2000-01-01 05:00:00
27,-1.1916095508804804e-06,z-moist,low_step,2000-01-01 05:00:00
28,-2.013719817505607e-06,z-moist,low_step,2000-01-01 05:00:00
29,-1.2647258884073058e-06,z-moist,low_step,2000-01-01 05:00:00
30,-1.7625776331730282e-06,z-moist,low_step,2000-01-01 05:00:00
31,9.365396020061607e-07,z-moist,low_step,2000-01-01 05:00:00
32,6.966598632545034e-07,z-moist,low_step,2000-01-01 05:00:00
33,-6.057768529634687e-07,z-moist,low_step,2000-01-01 05:00:00
34,-2.581767643554301e-07,z-moist,low_step,2000-01-01 05:00:00
35,5.08461748780329e-07,z-moist,low_step,2000-01-01 05:00:00
36,1.0957829786841817e-07,z-moist,low_step,2000-01-01 05:00:00
37,7.419039412767072e-07,z-moist,low_step,2000-01-01 05:00:00
38,1.0538911093262178e-06,z-moist,low_step,2000-01-01 05:00:00
39,-6.856224381753915e-07,z-moist,low_step,2000-01-01 05:00:00
40,1.905974047847941e-06,z-moist,low_step,2000-01-01 05:00:00
41,1.3782635413676123e-06,z-moist,low_step,2000-01-01 05:00:00
42,-1.1327100292885605e-08,z-moist,low_step,2000-01-01 05:00:00
43,2.008355871031556e-06,z-moist,low_step,2000-01-01 05:00:00
44,1.0261682003642185e-06,z-moist,low_step,2000-01-01 05:00:00
45,1.4870188823795017e-06,z-moist,low_step,2000-01-01 05:00:00
46,1.0798352953235184e-06,z-moist,low_step,2000-01-01 05:00:00
47,6.669367474940004e-07,z-moist,low_step,2000-01-01 05:00:00
48,2.0267916371739364e-06,z-moist,low_step,2000-01-01 05:00:00
0,0.0,x-moist,high_step,2000-01-01 05:00:00
1,-3.2303244280884602e-12,x-moist,high_step,2000-01-01 05:00:00
2,2.0921431254095069e-10,x-moist,high_step,2000-01-01 05:00:00
3,2.25226504113607e-10,x-moist,high_step,2000-01-01 05:00:00
4,-3.0267177653087174e-10,x-moist,high_step,2000-01-01 05:00:00
5,2.323473191623293e-09,x-moist,high_step,2000-01-01 05:00:00
6,3.3717032638103106e-11,x-moist,high_step,2000-01-01 05:00:00
7,1.4103051171332481e-08,x-moist,high_step,2000-01-01 05:00:00
8,1.731959855533205e-06,x-moist,high_step,2000-01-01 05:00:00
9,-2.553184970111033e-07,x-moist,high_step,2000-01-01 05:00:00
10,-5.722510110217627e-08,x-moist,high_step,2000-01-01 05:00:00
11,-1.138984018211886e-07,x-moist,high_step,2000-01-01 05:00:00
12,5.709078436666459e-07,x-moist,high_step,2000-01-01 05:00:00
13,3.6587420026990003e-07,x-moist,high_step,2000-01-01 05:00:00
14,2.0086402230390377e-07,x-moist,high_step,2000-01-01 05:00:00
15,7.080188879626803e-07,x-moist,high_step,2000-01-01 05:00:00
16,1.1471412335595232e-06,x-moist,high_step,2000-01-01 05:00:00
17,3.0636465453426354e-07,x-moist,high_step,2000-01-01 05:00:00
18,-5.138873575560865e-07,x-moist,high_step,2000-01-01 05:00:00
19,9.185705494019203e-07,x-moist,high_step,2000-01-01 05:00:00
20,4.2979262815379116e-08,x-moist,high_step,2000-01-01 05:00:00
21,6.224489652595366e-07,x-moist,high_step,2000-01-01 05:00:00
22,3.949998017560574e-07,x-moist,high_step,2000-01-01 05:00:00
23,-5.052435199104366e-07,x-moist,high_step,2000-01-01 05:00:00
24,2.587393055364373e-07,x-moist,high_step,2000-01-01 05:00:00
25,8.774816819823172e-07,x-moist,high_step,2000-01-01 05:00:00
26,3.0331392508742283e-07,x-moist,high_step,2000-01-01 05:00:00
27,-1.0019565479524317e-06,x-moist,high_step,2000-01-01 05:00:00
28,-1.3668761766894022e-06,x-moist,high_step,2000-01-01 05:00:00
29,-5.756191967520863e-07,x-moist,high_step,2000-01-01 05:00:00
30,-1.1429339110691217e-06,x-moist,high_step,2000-01-01 05:00:00
31,5.096891868561215e-07,x-moist,high_step,2000-01-01 05:00:00
32,6.270924473028572e-07,x-moist,high_step,2000-01-01 05:00:00
33,5.973844849904708e-07,x-moist,high_step,2000-01-01 05:00:00
34,2.743372249369713e-07,x-moist,high_step,2000-01-01 05:00:00
35,7.976216807037417e-07,x-moist,high_step,2000-01-01 05:00:00
36,8.522316647940897e-07,x-moist,high_step,2000-01-01 05:00:00
37,-2.3870674681347737e-07,x-moist,high_step,2000-01-01 05:00:00
38,3.3071401617235097e-07,x-moist,high_step,2000-01-01 05:00:00
39,-3.907611016984447e-07,x-moist,high_step,2000-01-01 05:00:00
40,-1.855621007962327e-07,x-moist,high_step,2000-01-01 05:00:00
41,-4.892301603831584e-07,x-moist,high_step,2000-01-01 05:00:00
42,-1.3107600693729182e-07,x-moist,high_step,2000-01-01 05:00:00
43,9.704012882139068e-07,x-moist,high_step,2000-01-01 05:00:00
44,4.2720768078652327e-07,x-moist,high_step,2000-01-01 05:00:00
45,-2.8490228487498825e-07,x-moist,high_step,2000-01-01 05:00:00
46,5.031504883845628e-07,x-moist,high_step,2000-01-01 05:00:00
47,3.1580651693730033e-07,x-moist,high_step,2000-01-01 05:00:00
48,-3.6485565146904264e-07,x-moist,high_step,2000-01-01 05:00:00
0,0.0,y-moist,high_step,2000-01-01 05:00:00
1,1.4484011212623216e-11,y-moist,high_step,2000-01-01 05:00:00
2,-1.0669041171362803e-11,y-moist,high_step,2000-01-01 05:00:00
3,-6.190525869698149e-11,y-moist,high_step,2000-01-01 05:00:00
4,1.1866596247300798e-11,y-moist,high_step,2000-01-01 05:00:00
5,1.0349231194251018e-10,y-moist,high_step,2000-01-01 05:00:00
6,2.7240230338065885e-07,y-moist,high_step,2000-01-01 05:00:00
7,6.613176140035648e-08,y-moist,high_step,2000-01-01 05:00:00
