,real_10,real_50,real_100,real_500,real_1000,real_1500,real_2000,real_2500,real_3000,real_3500,real_4000,real_5000,stable_10,stable_50,stable_100,stable_500,stable_1000,stable_1500,stable_2000,stable_2500,stable_3000,stable_3500,stable_4000,stable_5000,neutstab_10,neutstab_50,neutstab_100,neutstab_500,neutstab_1000,neutstab_1500,neutstab_2000,neutstab_2500,neutstab_3000,neutstab_3500,neutstab_4000,neutstab_5000,logT_10,logT_50,logT_100,logT_500,logT_1000,logT_1500,logT_2000,logT_2500,logT_3000,logT_3500,logT_4000,logT_5000,low_step_10,low_step_50,low_step_100,low_step_500,low_step_1000,low_step_1500,low_step_2000,low_step_2500,low_step_3000,low_step_3500,low_step_4000,low_step_5000,high_step_10,high_step_50,high_step_100,high_step_500,high_step_1000,high_step_1500,high_step_2000,high_step_2500,high_step_3000,high_step_3500,high_step_4000,high_step_5000
47,1751.3966250419617,1816.2674975395203,1863.3105087280273,2143.1652450561523,2990.929846763611,3933.878664970398,4621.346530914307,5173.608417510986,5740.6298828125,6341.203899383545,7047.11877822876,8269.576473236084,149.63543329387903,160.85728336125612,183.12402497045696,813.2990562915802,2790.8767080307007,4650.924868583679,5137.327375411987,5225.453968048096,5514.02286529541,6065.811262130737,6941.147203445435,8499.27541732788,1856.781393289566,1921.6670036315918,1957.641851902008,2061.263041496277,2203.9055395126343,2599.9833822250366,3729.762759208679,4921.181888580322,5633.484144210815,6169.419860839844,6843.412485122681,8166.57205581665,1384.7257548570633,1492.4698674678802,1601.8170809745789,2358.956198692322,3290.2937841415405,4190.241041183472,4816.888628005981,5203.356304168701,5578.362169265747,6071.324625015259,6813.028774261475,9262.46862411499,785.4277145862579,813.9974856376648,836.5405404567719,984.2269229888916,1802.8256511688232,4306.077451705933,6224.9238204956055,6928.431148529053,7309.814157485962,7687.970418930054,8070.568408966064,8787.275676727295,1371.136872768402,1419.2279744148254,1449.2413640022278,1575.4129242897034,1786.1821961402893,2582.9891681671143,4554.858922958374,6442.042045593262,7424.706830978394,7967.450180053711,8352.867794036865,9000.073852539062
48,1791.1550498008728,1856.6354012489319,1904.298062324524,2191.943736076355,3063.005633354187,4027.689309120178,4734.851474761963,5299.965829849243,5884.604253768921,6488.813486099243,7200.695533752441,8437.629470825195,153.33310786634684,165.80386836081743,189.73683725111187,846.8913114070892,2876.7758989334106,4759.846119880676,5247.373456954956,5338.76805305481,5641.000490188599,6211.4716720581055,7091.188154220581,8682.480850219727,1898.0186474323273,1963.3610248565674,1999.6261954307556,2105.8158254623413,2253.0784797668457,2668.4617805480957,3831.6884565353394,5033.188161849976,5755.64793586731,6304.064149856567,6978.711643218994,8334.241313934326,1420.9143167734146,1530.2744853496552,1641.5448093414307,2412.703447341919,3372.001700401306,4287.417411804199,4927.847919464111,5325.013380050659,5709.482126235962,6215.519208908081,6976.039505004883,9469.284477233887,802.682363986969,831.2521350383759,854.0927791595459,1005.5222344398499,1866.7504262924194,4427.011432647705,6369.673547744751,7074.358396530151,7459.795484542847,7846.63893699646,8239.64370727539,8972.67017364502,1401.486566066742,1449.5776677131653,1479.860908985138,1609.4666028022766,1828.6236357688904,2662.655324935913,4686.563873291016,6596.486921310425,7578.9964962005615,8128.9089012146,8524.898204803467,9188.03144454956
49,1830.913474559784,1897.0033049583435,1945.2965688705444,2240.307035446167,3135.081419944763,4122.455677986145,4849.868869781494,5428.471422195435,6028.97008895874,6635.571670532227,7353.333835601807,8605.269222259521,157.03078243881464,170.75045336037874,196.34964953176677,880.4004752635956,2962.6750898361206,4869.228510856628,5357.75975227356,5452.63970375061,5768.65704536438,6356.560697555542,7240.092144012451,8865.975437164307,1939.4058668613434,2005.055046081543,2041.6105389595032,2150.3686094284058,2302.251420021057,2737.9359340667725,3934.3083333969116,5145.549154281616,5877.811727523804,6437.063694000244,7112.0549392700195,8502.151126861572,1458.9238291978836,1570.1578843593597,1681.2725377082825,2468.9068365097046,3453.709616661072,4389.290723800659,5041.831521987915,5448.134870529175,5841.627931594849,6359.794120788574,7137.360591888428,9675.98482131958,819.93701338768,848.8043737411499,871.9136345386505,1028.7239122390747,1930.6752014160156,4557.467546463013,6515.7311725616455,7218.810272216797,7608.822031021118,8004.715566635132,8408.431224822998,9158.026065826416,1431.8362593650818,1480.1972126960754,1510.8090043067932,1643.5202813148499,1871.0650753974915,2743.1027698516846,4820.047025680542,6748.7382888793945,7730.536956787109,8289.604415893555,8696.695957183838,9376.113548278809
50,1870.671899318695,1937.4152541160583,1986.295075416565,2288.670334815979,3207.7253913879395,4217.222046852112,4964.886264801025,5559.091911315918,6173.404655456543,6781.291437149048,7505.083131790161,8772.56643295288,160.72845701128244,175.69703835994005,202.96246181242168,913.9096391201019,3049.5133543014526,4978.610901832581,5468.4489822387695,5569.3749713897705,5896.313600540161,6500.639801025391,7387.9798412323,9049.768600463867,1980.7930862903595,2046.7490673065186,2083.808047771454,2194.92139339447,2351.4243602752686,2807.410087585449,4036.928210258484,5259.657135009766,5999.618120193481,6568.038768768311,7245.398235321045,8670.3076171875,1496.7284470796585,1610.0412833690643,1723.3323645591736,2525.1102256774902,3535.6769609451294,4491.164035797119,5156.851501464844,5571.25636100769,5974.568004608154,6503.757314682007,7298.014354705811,9882.414588928223,837.1916627883911,866.356612443924,889.7344899177551,1051.9255900382996,1994.971661567688,4687.92366027832,6660.356073379517,7361.846923828125,7756.9993686676025,8162.272081375122,8576.937637329102,9343.337707519531,1462.1638178825378,1510.8167576789856,1541.7570996284485,1677.573959827423,1913.5065150260925,2823.550214767456,4955.454397201538,6898.667402267456,7880.805931091309,8449.639835357666,8868.314819335938,9564.56003189087
51,1910.4303240776062,1977.8272032737732,2027.2935819625854,2337.033634185791,3280.3693628311157,4313.280701637268,5081.536693572998,5691.594820022583,6317.576866149902,6930.229797363281,7655.976228713989,8939.608993530273,165.67504201084375,180.64362335950136,209.5752740930766,947.4188029766083,3136.3516187667847,5088.398127555847,5579.1382122039795,5686.743144989014,6024.34362411499,6643.406734466553,7534.972333908081,9233.868865966797,2022.1803057193756,2088.649435043335,2126.0055565834045,2239.692897796631,2401.1526441574097,2877.872576713562,4140.262780189514,5373.990325927734,6120.587701797485,6696.736402511597,7376.8449783325195,8838.796920776367,1534.5330649614334,1649.7690117359161,1765.3921914100647,2581.0799741744995,3617.9946279525757,4594.147729873657,5271.8714809417725,5695.742654800415,6107.998266220093,6647.132091522217,7458.115653991699,10088.697776794434,854.528261423111,883.908851146698,907.5553452968597,1075.1272678375244,2059.2681217193604,4820.042314529419,6803.328342437744,7503.5418701171875,7904.4414710998535,8319.40281867981,8745.18196105957,9528.619327545166,1492.491376399994,1541.4363026618958,1572.7051949501038,1711.6276383399963,1956.2320828437805,2904.835023880005,5092.957725524902,7046.294260025024,8029.888792037964,8609.120826721191,9039.817180633545,9753.232650756836
52,1950.842273235321,2018.239152431488,2068.2915019989014,2385.058693885803,3353.600869178772,4410.823998451233,5199.9913120269775,5829.116306304932,6461.205291748047,7077.782773971558,7806.043586730957,9106.43295288086,170.62162701040506,187.25643564015627,218.42351744882762,980.9279668331146,3224.1321897506714,5198.497452735901,5690.06646156311,5804.601049423218,6152.299900054932,6784.7222328186035,7681.186618804932,9418.611450195312,2063.874326944351,2130.5498027801514,2168.203065395355,2284.4644021987915,2450.880928039551,2948.335065841675,4244.351267814636,5488.422966003418,6240.184659957886,6823.025531768799,7506.457443237305,9023.554801940918,1572.3376828432083,1689.496740102768,1807.311933040619,2637.049722671509,3700.312294960022,4698.357086181641,5388.07656288147,5821.395511627197,6241.589765548706,6789.790239334106,7617.762069702148,10294.831790924072,871.8648600578308,901.461089849472,925.3762006759644,1098.3289456367493,2124.019479751587,4953.951959609985,6944.4542026519775,7643.986358642578,8051.268310546875,8476.224098205566,8913.21533203125,9713.969116210938,1522.81893491745,1572.055847644806,1603.653290271759,1745.6813168525696,1998.9576506614685,2986.1198329925537,5232.680559158325,7191.661014556885,8177.862567901611,8768.165254592896,9211.280117034912,9942.132034301758
53,1991.254222393036,2059.2376589775085,2109.883165359497,2433.0837535858154,3426.832375526428,4508.367295265198,5320.427293777466,5967.322816848755,6604.121971130371,7223.954248428345,7955.320262908936,9273.300552368164,175.56821200996637,193.86924792081118,227.27176080457866,1014.275232553482,3311.912760734558,5308.789019584656,5801.136322021484,5922.678632736206,6279.679851531982,6924.579496383667,7826.738386154175,9603.684616088867,2105.7746946811676,2172.747311592102,2210.720932483673,2329.235906600952,2500.609211921692,3019.8116874694824,4348.439755439758,5602.786073684692,6357.914266586304,6949.314661026001,7648.402853012085,9209.095191955566,1612.221081852913,1729.2244684696198,1849.231674671173,2692.841076850891,3783.090376853943,4802.566442489624,5505.627708435059,5947.936201095581,6375.063791275024,6931.726675033569,7777.024955749512,10500.664501190186,889.4170987606049,919.0133285522461,943.197056055069,1121.5306234359741,2188.7708377838135,5089.737396240234,7083.588638305664,7783.2841873168945,8197.592096328735,8632.772750854492,9081.11665725708,9899.406929016113,1553.43847990036,1602.675392627716,1634.716341495514,1779.9067640304565,2041.6832184791565,3068.292169570923,5374.609384536743,7334.802436828613,8324.803886413574,8926.90468788147,9382.790775299072,10131.25051498413
54,2031.6661715507507,2100.2355790138245,2151.474828720093,2481.1088132858276,3500.5598402023315,4607.558236122131,5440.863275527954,6105.874147415161,6746.285943984985,7368.819541931152,8103.842296600342,9440.302028656006,180.51479700952768,200.48206020146608,236.1759604047984,1055.2076923847198,3407.7625131607056,5419.080586433411,5912.198190689087,6040.756216049194,6406.033296585083,7063.05139541626,7971.745195388794,9789.089107513428,2147.675062417984,2214.9448204040527,2253.479001522064,2374.856791496277,2550.957155227661,3091.28830909729,4453.339228630066,5717.149181365967,6475.643873214722,7073.183069229126,7789.122161865234,9395.489292144775,1651.9488102197647,1768.8066065311432,1891.1514163017273,2748.6324310302734,3865.8684587478638,4908.127822875977,5624.5922565460205,6075.040330886841,6508.24818611145,7072.992095947266,7935.950222015381,10706.343955993652,906.9693374633789,936.8341839313507,961.0179114341736,1144.732301235199,2254.0518617630005,5227.381324768066,7220.675678253174,7921.553649902344,8343.510465621948,8789.316673278809,9249.073638916016,10084.952392578125,1584.0580248832703,1633.738443851471,1666.185646057129,1814.1322112083435,2084.7809052467346,3150.464506149292,5518.637437820435,7475.828285217285,8471.745204925537,9085.409135818481,9554.6488571167,10320.814685821533
55,2072.0829701423645,2141.2334990501404,2193.0664920806885,2532.4266719818115,3579.4254302978516,4708.694472312927,5563.377532958984,6244.521913528442,6887.739410400391,7512.512159347534,8251.63935661316,9607.521743774414,185.461382009089,207.094872482121,245.08016000501812,1096.1401522159576,3504.4334077835083,5529.434933662415,6023.260059356689,6158.687362670898,6531.044902801514,7200.236597061157,8129.972553253174,9974.817485809326,2189.5754301548004,2257.408323287964,2296.2370705604553,2420.4776763916016,2603.52322101593,3163.8279008865356,4559.109311103821,5831.228551864624,6591.137990951538,7194.687433242798,7928.6872482299805,9583.785362243652,1691.6765385866165,1810.7263481616974,1935.3918528556824,2804.4237852096558,3949.2448568344116,5015.177936553955,5743.556804656982,6202.3927211761475,6645.600900650024,7213.641719818115,8094.575567245483,10911.867427825928,924.521576166153,954.6550393104553,979.1939675807953,1167.8730726242065,2319.3328857421875,5366.712408065796,7355.756673812866,8058.924722671509,8494.520778656006,8945.912628173828,9417.176284790039,10270.610370635986,1614.7673320770264,1664.8014950752258,1697.654950618744,1848.3576583862305,2127.8785920143127,3233.5515308380127,5664.566631317139,7614.893007278442,8624.70721244812,9243.981189727783,9726.830062866211,10510.626220703125
56,2112.4997687339783,2182.2314190864563,2234.660038948059,2583.7445306777954,3658.9302349090576,4809.830708503723,5687.973785400391,6383.0772495269775,7028.5473918914795,7655.192670822144,8398.72673034668,9775.038185119629,192.0741942897439,213.7076847627759,253.98435960523784,1137.0726120471954,3601.104302406311,5639.724850654602,6134.108934402466,6276.064958572388,6654.560260772705,7336.247243881226,8287.971811294556,10171.84627532959,2231.7688620090485,2299.871826171875,2338.9951395988464,2466.0985612869263,2656.089286804199,3236.3674926757812,4664.879393577576,5944.747638702393,6704.180173873901,7313.884677886963,8067.170486450195,9773.123474121094,1731.4042669534683,1852.6460897922516,1979.6322894096375,2860.039291381836,4032.6212549209595,5122.228050231934,5863.823833465576,6329.745111465454,6782.441148757935,7353.741064071655,8252.947759628296,11117.052574157715,942.073814868927,972.4758946895599,997.4300718307495,1191.013844013214,2384.6139097213745,5507.402753829956,7488.926687240601,8195.530586242676,8645.45446395874,9102.612237930298,9585.449314117432,10456.379165649414,1645.4766392707825,1695.8645462989807,1729.124255180359,1882.5831055641174,2170.976278781891,3317.6637744903564,5812.040662765503,7752.1403884887695,8777.091674804688,9402.742509841919,9899.446601867676,10700.713214874268
57,2153.497688770294,2223.2267546653748,2276.2535858154297,2635.0623893737793,3738.4350395202637,4913.298134803772,5814.526853561401,6521.430606842041,7168.752775192261,7796.965198516846,8545.109424591064,9942.92875289917,198.6870065703988,222.55592811852694,262.88855920545757,1177.9298317432404,3698.6548566818237,5749.854655265808,6244.531440734863,6392.507286071777,6778.0756187438965,7471.218976974487,8445.81904411316,10369.339809417725,2274.2323648929596,2342.335329055786,2382.063262462616,2511.719446182251,2709.465265274048,3310.0416707992554,4771.579651832581,6057.363653182983,6814.678335189819,7430.82727432251,8204.650220870972,9963.554992675781,1770.9864050149918,1894.5658314228058,2023.8727259635925,2919.3365621566772,4116.758942604065,5230.87061882019,5985.10401725769,6457.05207824707,6918.733997344971,7501.5326499938965,8411.11379623413,11322.062549591064,959.626053571701,990.2967500686646,1015.6661760807037,1217.344241142273,2450.5015563964844,5649.019117355347,7620.308685302734,8331.503458023071,8796.384801864624,9265.109853744507,9753.906021118164,10642.393684387207,1676.1859464645386,1726.9275975227356,1760.824282169342,1917.7649879455566,2214.073965549469,3401.7760181427,5960.427904129028,7887.67201423645,8928.745584487915,9568.531274795532,10072.587814331055,10891.10912322998
58,2194.49560880661,2264.8203015327454,2317.8471326828003,2686.094002723694,3818.453378677368,5019.431595802307,5942.743825912476,6659.7839641571045,7308.360176086426,7937.883405685425,8690.796947479248,10111.275291442871,205.29981885105371,231.40417147427797,274.63467131368816,1218.7870514392853,3797.1392011642456,5859.984459877014,6354.35079574585,6507.741823196411,6900.066919326782,7605.303659439087,8603.591785430908,10567.003898620605,2316.6958677768707,2385.4034519195557,2425.1313853263855,2557.6962757110596,2762.8412437438965,3383.7158489227295,4879.260830879211,6169.979667663574,6925.176496505737,7545.568914413452,8341.215496063232,10155.124568939209,1810.5685430765152,1936.3814413547516,2068.1131625175476,2978.6338329315186,4205.081706047058,5341.129674911499,6107.029008865356,6586.969232559204,7054.467725753784,7648.87225151062,8569.103536605835,11526.904754638672,977.4469089508057,1008.2162749767303,1033.902280330658,1243.6746382713318,2530.063395500183,5791.085977554321,7750.05166053772,8466.981554031372,8947.363500595093,9427.804727554321,9922.572860717773,10828.572902679443,1707.2489976882935,1758.2191467285156,1792.5243091583252,1952.9468703269958,2262.445390224457,3487.085838317871,6108.836555480957,8021.5570640563965,9080.200595855713,9734.731531143188,10246.288833618164,11082.163333892822
59,2235.4909443855286,2306.413848400116,2360.094985961914,2737.1256160736084,3898.4717178344727,5129.350419044495,6072.176198959351,6797.932710647583,7447.41096496582,8077.971897125244,8835.814094543457,10280.159645080566,211.91263113170862,240.3083710744977,286.38078342191875,1259.6442711353302,3895.6235456466675,5969.828658103943,6464.170150756836,6622.976360321045,7020.59609413147,7738.659076690674,8761.367053985596,10764.789695739746,2359.159370660782,2428.471574783325,2468.483726978302,2603.673105239868,2816.217222213745,3468.0660247802734,4987.940459251404,6281.3347244262695,7033.095798492432,7660.3105545043945,8476.968050003052,10349.051094055176,1852.4882847070694,1978.1970512866974,2112.325179576874,3037.8279542922974,4294.3795919418335,5452.958478927612,6229.228038787842,6716.474943161011,7189.6827602386475,7795.8454513549805,8726.928730010986,11731.448383331299,995.3664338588715,1026.1357998847961,1052.1383845806122,1270.0050354003906,2610.3128480911255,5933.127727508545,7878.320732116699,8607.486782073975,9098.436002731323,9590.715112686157,10091.486854553223,11014.934749603271,1738.3120489120483,1789.9191737174988,1824.2243361473083,1988.128752708435,2310.8168148994446,3572.395658493042,6256.268644332886,8163.486347198486,9231.56686782837,9901.41900062561,10420.552520751953,11273.53832244873
60,2276.486279964447,2348.0073952674866,2402.391800880432,2788.157229423523,3978.880958557129,5241.685862541199,6201.608572006226,6935.964021682739,7585.97544670105,8217.240047454834,8988.536901473999,10450.365161895752,218.52544341236353,249.21257067471743,298.12689553014934,1300.5014908313751,3995.0641679763794,6079.4389390945435,6574.463472366333,6736.876916885376,7139.784049987793,7871.438064575195,8919.218320846558,10962.65796661377,2401.974254846573,2471.5396976470947,2511.8360686302185,2649.6499347686768,2870.4543256759644,3552.4162006378174,5098.406329154968,6391.113319396973,7138.414487838745,7772.916030883789,8612.01928138733,10544.165096282959,1894.4080263376236,2022.4374878406525,2156.5371966362,3097.022075653076,4384.8191595077515,5564.787282943726,6351.384878158569,6845.489139556885,7324.492149353027,7942.538137435913,8884.590711593628,11935.86181640625,1013.2859587669373,1044.3719041347504,1070.3744888305664,1296.3354325294495,2690.562300682068,6074.672365188599,8005.279846191406,8747.761449813843,9249.666528701782,9753.857526779175,10260.677738189697,11201.472110748291,1769.6035981178284,1821.619200706482,1856.345820426941,2023.3106350898743,2359.1882395744324,3659.069185256958,6401.850318908691,8304.091901779175,9382.998895645142,10068.655099868774,10595.388832092285,11465.230369567871
61,2317.4816155433655,2389.649169445038,2444.68861579895,2839.151020050049,4059.3534183502197,5356.409411430359,6334.916105270386,7074.0124797821045,7724.06699180603,8355.687828063965,9140.821104049683,10630.962009429932,227.37368676811457,258.11677027493715,309.87300763837993,1341.368008852005,4095.5097341537476,6188.76720905304,6683.76992225647,6849.444894790649,7257.787752151489,8004.217052459717,9077.209692001343,11160.476341247559,2444.789139032364,2514.6078205108643,2555.524265766144,2696.0576009750366,2924.6914291381836,3638.005304336548,5209.470820426941,6499.081754684448,7241.129217147827,7883.467779159546,8747.070512771606,10740.450801849365,1936.2236362695694,2066.6779243946075,2203.1663823127747,3156.1055517196655,4475.258727073669,5678.085432052612,6473.541717529297,6974.04504776001,7459.032611846924,8089.019622802734,9042.085180282593,12140.030879974365,1031.205483675003,1062.6080083847046,1089.049652814865,1322.6224493980408,2771.595940589905,6216.217002868652,8132.238960266113,8887.964839935303,9401.14140510559,9917.26035118103,10430.177574157715,11388.33158493042,1800.8951473236084,1853.319227695465,1888.4673047065735,2058.4925174713135,2408.0348563194275,3745.742712020874,6544.989910125732,8443.455142974854,9534.714288711548,10236.504755020142,10771.506824493408,11657.237892150879
62,2359.075162410736,2431.290943622589,2486.9854307174683,2890.1448106765747,4139.825878143311,5473.46031665802,6468.495693206787,7212.184543609619,7862.158536911011,8493.310813903809,9292.717218399048,10812.511653900146,236.2778863683343,267.0209698751569,321.6191197466105,1390.535169839859,4195.955300331116,6298.095479011536,6792.08833694458,6960.754432678223,7375.791454315186,8136.5575313568115,9235.639295578003,11358.182773590088,2487.8572618961334,2558.0229473114014,2599.212462902069,2742.4652671813965,2978.928532600403,3723.5944080352783,5321.009192466736,6607.050189971924,7343.843946456909,7992.063522338867,8881.537799835205,10938.977756500244,1978.0392462015152,2110.8899414539337,2249.813964366913,3215.189027786255,4567.054533958435,5792.686891555786,6595.53186416626,7102.600955963135,7593.395748138428,8235.326385498047,9199.412002563477,12344.085350036621,1049.1250085830688,1080.8441126346588,1107.7248167991638,1348.909466266632,2852.6295804977417,6356.777849197388,8258.052921295166,9028.255023956299,9552.963752746582,10080.969591140747,10600.408420562744,11575.35966873169,1832.1866965293884,1885.0192546844482,1920.7713842391968,2093.9405941963196,2456.8814730644226,3834.0040588378906,6685.319995880127,8581.672430038452,9686.957359313965,10405.043249130249,10948.354721069336,11849.844017028809
63,2400.7169365882874,2472.9327178001404,2529.3698167800903,2941.1386013031006,4219.990253448486,5590.511221885681,6602.148485183716,7350.5402183532715,7999.744176864624,8630.109825134277,9444.280061721802,10995.08415222168,245.18208596855402,278.76708198338747,333.3652318548411,1439.702330827713,4297.456374168396,6407.111430168152,6900.40675163269,7072.063970565796,7492.771272659302,8268.582191467285,9394.347066879272,11555.478229522705,2531.2723886966705,2601.4380741119385,2642.9006600379944,2789.6892642974854,3034.054265022278,3810.4266262054443,5432.547564506531,6713.043460845947,7443.976669311523,8100.6592655181885,9015.542459487915,11138.547496795654,2019.854856133461,2155.10195851326,2296.461546421051,3274.2725038528442,4658.850340843201,5908.353586196899,6717.422676086426,7230.797834396362,7727.6091957092285,8381.465911865234,9356.58109664917,12548.025150299072,1067.0445334911346,1099.080216884613,1126.3999807834625,1375.1964831352234,2934.5436811447144,6495.839881896973,8382.915143966675,9168.790082931519,9705.233926773071,10245.036973953247,10771.0276222229,11762.582740783691,1863.8867235183716,1916.9270086288452,1953.07546377182,2129.3886709213257,2505.7280898094177,3924.12410736084,6822.592458724976,8718.85534286499,9839.953718185425,10574.340906143188,11125.980129241943,12042.724533081055
64,2442.3587107658386,2515.2295327186584,2571.7542028427124,2996.508798599243,4300.154628753662,5709.800124168396,6735.767040252686,7489.05385017395,8136.759567260742,8766.100788116455,9595.580778121948,11178.743286132812,254.08628556877375,290.51319409161806,348.75796924345195,1489.1399109363556,4400.050940513611,6515.806889533997,7007.763252258301,7182.216396331787,7608.859624862671,8400.402708053589,9553.361949920654,11752.476177215576,2574.6875154972076,2645.1262712478638,2686.949179172516,2837.458019256592,3089.179997444153,3897.2588443756104,5544.341530799866,6816.942148208618,7541.574335098267,8207.40915298462,9149.204206466675,11339.096736907959,2064.095292687416,2199.313975572586,2343.109128475189,3333.2839345932007,4752.252869606018,6025.53674697876,6839.303684234619,7358.728494644165,7861.667280197144,8527.437562942505,9513.601655960083,12751.742458343506,1085.2806377410889,1117.3163211345673,1145.1623475551605,1401.4835000038147,3017.4834966659546,6632.885971069336,8507.060794830322,9309.71393585205,9858.041667938232,10409.508848190308,10942.017097473145,11950.038738250732,1895.5867505073547,1948.8347625732422,1985.3795433044434,2164.836747646332,2555.029423236847,4026.8392372131348,6959.864921569824,8855.152215957642,9993.899450302124,10744.460153579712,11304.411869049072,12235.883903503418
65,2484.00048494339,2557.6139187812805,2614.947443008423,3051.8789958953857,4380.664024353027,5831.1287450790405,6869.392414093018,7627.628831863403,8273.124589920044,8902.091751098633,9746.705722808838,11364.751663208008,262.9904851689935,302.25930619984865,364.1507066320628,1538.5774910449982,4502.645506858826,6624.502348899841,7114.174928665161,7291.295289993286,7724.1748332977295,8532.121295928955,9712.705917358398,11949.118347167969,2618.1026422977448,2689.1747903823853,2731.35635137558,2885.2267742156982,3145.172028541565,3985.3749656677246,5656.108918190002,6920.840835571289,7639.17200088501,8312.436428070068,9282.634983062744,11541.385288238525,2108.3073097467422,2243.5598385334015,2389.769275188446,3392.295365333557,4847.516255378723,6143.429908752441,6961.201610565186,7486.445989608765,7995.725364685059,8673.245248794556,9670.47308921814,12955.350303649902,1103.516741991043,1135.5524253845215,1163.9247143268585,1427.770516872406,3100.423312187195,6770.207204818726,8630.742597579956,9451.13745689392,10011.466436386108,10574.414854049683,11113.349475860596,12138.016815185547,1927.4945044517517,1981.1388421058655,2017.6836228370667,2200.284824371338,2604.330756664276,4131.465692520142,7093.901233673096,8990.780048370361,10148.971529006958,10916.400804519653,11487.759685516357,12429.651165008545
66,2525.7158637046814,2599.9983048439026,2658.1406831741333,3107.2491931915283,4461.173419952393,5954.143919944763,7003.139705657959,7766.17974281311,8408.756494522095,9037.31273651123,9897.752666473389,11552.006397247314,271.8946847692132,314.00541830807924,379.54344402067363,1588.0150711536407,4609.8622369766235,6732.869734764099,7220.5866050720215,7399.359817504883,7839.490041732788,8663.82921218872,9872.394371032715,12144.883823394775,2661.517769098282,2733.2233095169067,2775.763523578644,2932.9955291748047,3201.164059638977,4074.8437213897705,5767.571358680725,7022.557430267334,7734.295520782471,8417.463703155518,9415.935010910034,11744.419765472412,2152.5193268060684,2290.2074205875397,2436.429421901703,3456.7103147506714,4942.779641151428,6261.776189804077,7084.78214263916,7613.97873878479,8129.624757766724,8818.899936676025,9843.744459152222,13158.845958709717,1121.7528462409973,1154.3147921562195,1182.6870810985565,1459.0676498413086,3184.5179986953735,6905.082197189331,8754.199199676514,9593.150358200073,10165.570411682129,10739.776887893677,11289.746761322021,12326.242580413818,1959.4022583961487,2013.4429216384888,2049.98770236969,2236.9756197929382,2653.6320900917053,4238.204650878906,7224.6845626831055,9126.02349281311,10305.331020355225,11089.307889938354,11672.345943450928,12628.38342666626
67,2567.431242465973,2642.3826909065247,2701.4242124557495,3162.9017210006714,4552.657194137573,6078.417725563049,7137.109041213989,7904.628105163574,8543.58941078186,9171.83108329773,10048.82963180542,11740.542049407959,283.6407968774438,325.75153041630983,395.04700432531536,1637.6771366596222,4718.0355978012085,6840.884480476379,7326.057806015015,7507.4243450164795,7954.146604537964,8795.607662200928,10032.438430786133,12340.143909454346,2705.245567560196,2777.271828651428,2820.5459332466125,2981.3508558273315,3260.882019996643,4164.312477111816,5879.033799171448,7122.03013420105,7827.012128829956,8520.900115966797,9549.191665649414,11948.10926437378,2196.7313438653946,2336.855002641678,2485.38232088089,3521.1252641677856,5040.132508277893,6380.408878326416,7208.305854797363,7741.35648727417,8263.382501602173,8964.416046142578,10016.805543899536,13362.10500717163,1139.9889504909515,1173.0771589279175,1202.0059740543365,1490.3647828102112,3268.6126852035522,7037.368640899658,8877.655801773071,9735.84041595459,10320.393199920654,10906.088552474976,11466.438312530518,12520.799198150635,1991.3100123405457,2045.747001171112,2082.865812778473,2273.6664152145386,2703.3506321907043,4344.943609237671,7352.3742961883545,9261.187686920166,10463.100366592407,11263.176946640015,11857.511367797852,12827.271118164062
68,2609.815628528595,2684.8171734809875,2744.7077417373657,3218.5542488098145,4644.140968322754,6203.524374961853,7271.344947814941,8042.899532318115,8677.589588165283,9305.736474990845,10200.047645568848,11930.379085540771,295.3869089856744,337.4976425245404,410.5505646299571,1687.3392021656036,4826.2089586257935,6948.505902290344,7430.590591430664,7614.543771743774,8068.253412246704,8927.531805038452,10192.842063903809,12534.856719970703,2749.2940866947174,2821.640634536743,2865.3283429145813,3029.7061824798584,3321.669521331787,4255.2362632751465,5989.926266670227,7221.502838134766,7919.728736877441,8622.873964309692,9682.48249053955,12152.805843353271,2240.97720682621,2383.5151493549347,2534.187662601471,3585.5402135849,5139.763865470886,6499.212017059326,7331.797456741333,7868.63618850708,8397.031297683716,9109.806299209595,10189.730367660522,13565.236129760742,1158.3680367469788,1191.8395256996155,1221.3248670101166,1521.6619157791138,3354.009757041931,7167.020215988159,9001.101379394531,9879.29102897644,10475.95048904419,11072.855997085571,11643.464069366455,12715.554695129395,2023.2177662849426,2078.178644180298,2115.743923187256,2310.357210636139,2753.0691742897034,4454.032468795776,7485.9222984313965,9396.551666259766,10622.34354019165,11437.97158241272,12043.193740844727,13026.585865020752
